x,y,phi,Bx,By
4.400000000000000000e+01,7.100000000000000000e+01,4.684520013875995148e-02,1.243211274762550528e-03,4.357441418205383610e-03
4.400000000000000000e+01,7.200000000000000000e+01,4.261734237582544965e-02,1.092895886634196595e-03,4.014844253518515260e-03
4.400000000000000000e+01,7.300000000000000000e+01,3.881551163172292096e-02,9.609766464167487920e-04,3.692820105532561292e-03
4.400000000000000000e+01,7.400000000000000000e+01,3.523170216476032707e-02,8.468034629533285895e-04,3.398193295981569856e-03
4.400000000000000000e+01,7.500000000000000000e+01,3.201912503975978125e-02,7.458899998679206778e-04,3.120973486450849196e-03
4.400000000000000000e+01,7.600000000000000000e+01,2.898975519185862867e-02,6.582579493342559374e-04,2.868195757571799162e-03
4.400000000000000000e+01,7.700000000000000000e+01,2.628273352461618292e-02,5.803308846783327563e-04,2.630171611308873905e-03
4.400000000000000000e+01,7.800000000000000000e+01,2.372941196924088086e-02,5.125038929229101814e-04,2.414019065183599724e-03
4.400000000000000000e+01,7.900000000000000000e+01,2.145469539424898348e-02,4.518701639797551711e-04,2.210418667716488456e-03
4.400000000000000000e+01,8.000000000000000000e+01,1.930857463380790395e-02,3.990137980858822486e-04,2.026452432838471429e-03
4.400000000000000000e+01,8.100000000000000000e+01,1.740179052857204062e-02,3.515417848612232415e-04,1.853216219641569233e-03
4.400000000000000000e+01,8.200000000000000000e+01,1.560214219452476549e-02,3.101121289784186316e-04,1.697659966245465384e-03
4.400000000000000000e+01,8.300000000000000000e+01,1.400647059608110985e-02,2.727409467481560490e-04,1.551325499671033815e-03
4.400000000000000000e+01,8.400000000000000000e+01,1.249949119518269786e-02,2.400878855507099577e-04,1.420961781828526498e-03
4.400000000000000000e+01,8.500000000000000000e+01,1.116454703242405685e-02,2.105051905792023129e-04,1.298572393302690337e-03
4.400000000000000000e+01,8.600000000000000000e+01,9.902346408577317183e-03,1.846087684179978025e-04,1.190663800052660197e-03
4.400000000000000000e+01,8.700000000000000000e+01,8.783219432318736461e-03,1.610341529088210252e-04,1.089701852289941524e-03
4.400000000000000000e+01,8.800000000000000000e+01,7.722942703997434134e-03,1.403250975677396498e-04,1.001934764943342507e-03
4.400000000000000000e+01,8.900000000000000000e+01,6.779349902432051447e-03,1.213608448132710328e-04,9.202756921676972027e-04
4.400000000000000000e+01,9.000000000000000000e+01,5.882391319662039729e-03,1.045952326451768562e-04,8.507221067395628715e-04
4.400000000000000000e+01,9.100000000000000000e+01,5.077905688952925704e-03,8.912071463482466524e-05,7.866044337362068824e-04
4.400000000000000000e+01,9.200000000000000000e+01,4.309182452189625964e-03,7.528995037188283834e-05,7.336971966642356294e-04
4.400000000000000000e+01,9.300000000000000000e+01,3.610511295624454445e-03,6.238462802546492977e-05,6.857041157973396868e-04
4.400000000000000000e+01,9.400000000000000000e+01,2.937774220594946591e-03,5.064866383651454688e-05,6.482215747168121583e-04
4.400000000000000000e+01,9.500000000000000000e+01,2.314068146190830129e-03,3.953392325550071293e-05,6.152704489762399849e-04
4.400000000000000000e+01,9.600000000000000000e+01,1.707233322642466621e-03,2.916977067244134157e-05,5.923273602967390810e-04
4.400000000000000000e+01,9.700000000000000000e+01,1.129413425597351967e-03,1.916307014814509768e-05,5.736643636393996132e-04
4.400000000000000000e+01,9.800000000000000000e+01,5.599045953636673945e-04,9.523202442280709161e-06,5.647067127986759834e-04
4.400000000000000000e+01,9.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000000e+01,1.000000000000000000e+00,5.049853333879715305e-04,7.085941111746249521e-06,-5.094686209837981372e-04
4.500000000000000000e+01,2.000000000000000000e+00,1.018937241967596274e-03,1.425979633321223551e-05,-5.178267435926077206e-04
4.500000000000000000e+01,3.000000000000000000e+00,1.540638820573187080e-03,2.171343208401963279e-05,-5.352531843490640831e-04
4.500000000000000000e+01,4.000000000000000000e+00,2.089443610665724441e-03,2.943647200669640383e-05,-5.566773399490502431e-04
4.500000000000000000e+01,5.000000000000000000e+00,2.653993500471287566e-03,3.773211896858949359e-05,-5.874746183419333675e-04
4.500000000000000000e+01,6.000000000000000000e+00,3.264392847349591176e-03,4.649610861521234761e-05,-6.225178067690974402e-04
4.500000000000000000e+01,7.000000000000000000e+00,3.899029114009482447e-03,5.615250061779533328e-05,-6.674408738035070288e-04
4.500000000000000000e+01,8.000000000000000000e+00,4.599274594956605233e-03,6.650686191644059400e-05,-7.169885062038618140e-04
4.500000000000000000e+01,9.000000000000000000e+00,5.333006126417206075e-03,7.811619905374357631e-05,-7.771234306723009966e-04
4.500000000000000000e+01,1.000000000000000000e+01,6.153521456301207226e-03,9.069970881444558083e-05,-8.424004672954871209e-04
4.500000000000000000e+01,1.100000000000000000e+01,7.017807061008180317e-03,1.049625442771035325e-04,-9.191722866590916474e-04
4.500000000000000000e+01,1.200000000000000000e+01,7.991866029619390521e-03,1.205424558575734356e-04,-1.001755317723946985e-03
4.500000000000000000e+01,1.300000000000000000e+01,9.021317696456074287e-03,1.383118225973464788e-04,-1.096942210767431342e-03
4.500000000000000000e+01,1.400000000000000000e+01,1.018575045115425320e-02,1.578344715559348507e-04,-1.198779269962816502e-03
4.500000000000000000e+01,1.500000000000000000e+01,1.141887623638170729e-02,1.801741576305856268e-04,-1.314536457088168360e-03
4.500000000000000000e+01,1.600000000000000000e+01,1.281482336533058992e-02,2.048330378195363163e-04,-1.437978589404414510e-03
4.500000000000000000e+01,1.700000000000000000e+01,1.429483341519053631e-02,2.330973805829850837e-04,-1.576876783388914995e-03
4.500000000000000000e+01,1.800000000000000000e+01,1.596857693210841991e-02,2.644278233267776529e-04,-1.724727010595961292e-03
4.500000000000000000e+01,1.900000000000000000e+01,1.774428743638245889e-02,3.003744271083547135e-04,-1.889812103150945513e-03
4.500000000000000000e+01,2.000000000000000000e+01,1.974820113841031094e-02,3.403892063332022294e-04,-2.065399555656962163e-03
4.500000000000000000e+01,2.100000000000000000e+01,2.187508654769638322e-02,3.863426979134852723e-04,-2.260282636766901970e-03
4.500000000000000000e+01,2.200000000000000000e+01,2.426876641194411488e-02,4.377315997886495336e-04,-2.467572324825292873e-03
4.500000000000000000e+01,2.300000000000000000e+01,2.681023119734696897e-02,4.968279233029618963e-04,-2.696562101419039403e-03
4.500000000000000000e+01,2.400000000000000000e+01,2.966189061478219369e-02,5.632592831228758201e-04,-2.940313963601056541e-03
4.500000000000000000e+01,2.500000000000000000e+01,3.269085912454908205e-02,6.398198263672695563e-04,-3.208606818078562489e-03
4.500000000000000000e+01,2.600000000000000000e+01,3.607910425093931867e-02,7.264083768254714357e-04,-3.494600540604964056e-03
4.500000000000000000e+01,2.700000000000000000e+01,3.968006020575901016e-02,8.265285189859236659e-04,-3.808545352548514673e-03
4.500000000000000000e+01,2.800000000000000000e+01,4.369619495603634801e-02,9.405815145421547729e-04,-4.143887257163442195e-03
4.500000000000000000e+01,2.900000000000000000e+01,4.796783472008589455e-02,1.073082870390262844e-03,-4.511337831011916211e-03
4.500000000000000000e+01,3.000000000000000000e+01,5.271887061806018043e-02,1.225324906682905696e-03,-4.904854378153182537e-03
4.500000000000000000e+01,3.100000000000000000e+01,5.777754347639225962e-02,1.403342279489662447e-03,-5.335597179580781751e-03
4.500000000000000000e+01,3.200000000000000000e+01,6.339006497722174394e-02,1.609987758285413850e-03,-5.798271036952545865e-03
4.500000000000000000e+01,3.300000000000000000e+01,6.937408555029735135e-02,1.853696284480815804e-03,-6.304426453015925247e-03
4.500000000000000000e+01,3.400000000000000000e+01,7.599891788325359443e-02,2.140065807756420801e-03,-6.849670721811411400e-03
4.500000000000000000e+01,3.500000000000000000e+01,8.307342699392017416e-02,2.481511199779927457e-03,-7.445682739970059527e-03
4.500000000000000000e+01,3.600000000000000000e+01,9.089028336319371348e-02,2.888525487440063433e-03,-8.088752073805938192e-03
4.500000000000000000e+01,3.700000000000000000e+01,9.925093114153205054e-02,3.380399726122064463e-03,-8.789712490184210802e-03
4.500000000000000000e+01,3.800000000000000000e+01,1.084697083435621351e-01,3.976472752335404037e-03,-9.544032116907845420e-03
4.500000000000000000e+01,3.900000000000000000e+01,1.183389953753477414e-01,4.708214512536897101e-03,-1.035843532327834077e-02
4.500000000000000000e+01,4.000000000000000000e+01,1.291865789901188166e-01,5.610879582201452886e-03,-1.122201216469035506e-02
4.500000000000000000e+01,4.100000000000000000e+01,1.407830197047284515e-01,6.737153413392801826e-03,-1.212704656364277378e-02
4.500000000000000000e+01,4.200000000000000000e+01,1.534406721174043642e-01,8.149001646036949098e-03,-1.303850793366445604e-02
4.500000000000000000e+01,4.300000000000000000e+01,1.668600355720573636e-01,9.931021492116290372e-03,-1.390348831570090149e-02
4.500000000000000000e+01,4.400000000000000000e+01,1.812476487488061672e-01,1.217693897198809938e-02,-1.461235035854484277e-02
4.500000000000000000e+01,4.500000000000000000e+01,1.960847362891470491e-01,1.498836739782639926e-02,-1.498836739782638539e-02
4.500000000000000000e+01,4.600000000000000000e+01,2.112243835444589379e-01,1.842455313428363606e-02,-1.473962712648906048e-02
4.500000000000000000e+01,4.700000000000000000e+01,2.255639905421251701e-01,2.242631027377399444e-02,-1.345576124397832030e-02
4.500000000000000000e+01,4.800000000000000000e+01,2.381359060324155785e-01,2.664024497743040787e-02,-1.065606797998247535e-02
4.500000000000000000e+01,4.900000000000000000e+01,2.468761265020901208e-01,3.021765098597709032e-02,-6.043496757304561706e-03
4.500000000000000000e+01,5.000000000000000000e+01,2.502228995470247019e-01,3.177532440752142695e-02,3.597701705992939480e-08
4.500000000000000000e+01,5.100000000000000000e+01,2.468760545480560009e-01,3.021765017186600621e-02,6.043570723271829426e-03
4.500000000000000000e+01,5.200000000000000000e+01,2.381357581004810431e-01,2.664024333090678209e-02,1.065614541624759770e-02
4.500000000000000000e+01,5.300000000000000000e+01,2.255637637155608055e-01,2.242630770472865687e-02,1.345584641214672694e-02
4.500000000000000000e+01,5.400000000000000000e+01,2.112240652761875892e-01,1.842454958544406662e-02,1.473972166058745703e-02
4.500000000000000000e+01,5.500000000000000000e+01,1.960843203943858915e-01,1.498836267805501998e-02,1.498847629172159190e-02
4.500000000000000000e+01,5.600000000000000000e+01,1.812471126927444054e-01,1.217693297770830463e-02,1.461247561229658820e-02
4.500000000000000000e+01,5.700000000000000000e+01,1.668593691697927150e-01,9.931013908390101674e-03,1.390363620769477504e-02
4.500000000000000000e+01,5.800000000000000000e+01,1.534398402773548553e-01,8.148992309984628979e-03,1.303868105035602132e-02
4.500000000000000000e+01,5.900000000000000000e+01,1.407820070690806724e-01,6.737141849743694122e-03,1.212725311838308562e-02
4.500000000000000000e+01,6.000000000000000000e+01,1.291853340405886841e-01,5.610865548890946186e-03,1.122225559709159187e-02
4.500000000000000000e+01,6.100000000000000000e+01,1.183374958748974887e-01,4.708197320706382361e-03,1.035872657352440024e-02
4.500000000000000000e+01,6.200000000000000000e+01,1.084678808935398836e-01,3.976452052166817852e-03,9.544375808960163521e-03
4.500000000000000000e+01,6.300000000000000000e+01,9.924874425697716163e-02,3.380374541052416637e-03,8.790123271128477689e-03
4.500000000000000000e+01,6.400000000000000000e+01,9.088763435128292822e-02,2.888495320144401912e-03,8.089236167665679600e-03
4.500000000000000000e+01,6.500000000000000000e+01,8.307027192164580243e-02,2.481474685543064163e-03,7.446259719749409589e-03
4.500000000000000000e+01,6.600000000000000000e+01,7.599511491178410905e-02,2.140022247476655592e-03,6.850348934297860459e-03
4.500000000000000000e+01,6.700000000000000000e+01,6.936957405305008151e-02,1.853643791516951245e-03,6.305231909755744379e-03
4.500000000000000000e+01,6.800000000000000000e+01,6.338465109227262029e-02,1.609925358626883296e-03,5.799214862227352468e-03
4.500000000000000000e+01,6.900000000000000000e+01,5.777114432859537657e-02,1.403267388726765763e-03,5.336713687642651027e-03
4.500000000000000000e+01,7.000000000000000000e+01,5.271122371698731823e-02,1.225236178314926400e-03,4.906158285171876438e-03
4.500000000000000000e+01,7.100000000000000000e+01,4.795882775825162370e-02,1.072976793582258725e-03,4.512874029518929020e-03
4.500000000000000000e+01,7.200000000000000000e+01,4.368547565794946019e-02,9.404562411628215879e-04,4.145675059340964141e-03
4.500000000000000000e+01,7.300000000000000000e+01,3.966747763956969541e-02,8.263793172713709834e-04,3.810642975870956461e-03
4.500000000000000000e+01,7.400000000000000000e+01,3.606418970620754727e-02,7.262327273309179820e-04,3.497033119245845922e-03
4.500000000000000000e+01,7.500000000000000000e+01,3.267341140107800357e-02,6.396114004118581831e-04,3.211449168726926429e-03
4.500000000000000000e+01,7.600000000000000000e+01,2.964129136875369441e-02,5.630146684292864495e-04,2.943598523858533336e-03
4.500000000000000000e+01,7.700000000000000000e+01,2.678621435336093690e-02,4.965387181993224236e-04,2.700384138613407328e-03
4.500000000000000000e+01,7.800000000000000000e+01,2.424052309152687976e-02,4.373932116557444766e-04,2.471973351203806193e-03
4.500000000000000000e+01,7.900000000000000000e+01,2.184226765095332451e-02,3.859440539405144255e-04,2.265382836876826331e-03
4.500000000000000000e+01,8.000000000000000000e+01,1.970975741777322710e-02,3.399241623424052727e-04,2.071251611557174341e-03
4.500000000000000000e+01,8.100000000000000000e+01,1.769976442783897583e-02,2.998284930344242982e-04,1.896566219688967242e-03
4.500000000000000000e+01,8.200000000000000000e+01,1.591662497839529261e-02,2.637928263180119512e-04,1.732449491891165441e-03
4.500000000000000000e+01,8.300000000000000000e+01,1.423486544405664495e-02,2.323544887579340190e-04,1.585753593509317723e-03
4.500000000000000000e+01,8.400000000000000000e+01,1.274511779137665717e-02,2.039714387686393168e-04,1.448092495254668655e-03
4.500000000000000000e+01,8.500000000000000000e+01,1.133868045354730764e-02,1.791695386502917611e-04,1.326115528978281423e-03
4.500000000000000000e+01,8.600000000000000000e+01,1.009288673342009432e-02,1.566726008597561087e-04,1.211925996144194023e-03
4.500000000000000000e+01,8.700000000000000000e+01,8.914828461258919590e-03,1.369615103482832788e-04,1.111933663956764413e-03
4.500000000000000000e+01,8.800000000000000000e+01,7.869019405506565493e-03,1.189850574624192088e-04,1.018717411705641514e-03
4.500000000000000000e+01,8.900000000000000000e+01,6.877393637847636562e-03,1.031582874451144813e-04,9.384384493172116815e-04
4.500000000000000000e+01,9.000000000000000000e+01,5.992142506872142130e-03,8.862427185100463581e-05,8.641242156163962337e-04
4.500000000000000000e+01,9.100000000000000000e+01,5.149145206614844095e-03,7.571914938077350943e-05,8.017022313443105189e-04
4.500000000000000000e+01,9.200000000000000000e+01,4.388738044183521092e-03,6.375659142895126821e-05,7.446081618663782757e-04
4.500000000000000000e+01,9.300000000000000000e+01,3.659928882882087543e-03,5.298538635402469561e-05,6.985707499432740678e-04
4.500000000000000000e+01,9.400000000000000000e+01,2.991596544296972957e-03,4.287120454872831408e-05,6.573812194318163181e-04
4.500000000000000000e+01,9.500000000000000000e+01,2.345166444018454907e-03,3.356952671747280917e-05,6.266206944819108227e-04
4.500000000000000000e+01,9.600000000000000000e+01,1.738355155333151311e-03,2.468328484471775299e-05,6.003727408393363333e-04
4.500000000000000000e+01,9.700000000000000000e+01,1.144420962339782240e-03,1.626970058356041939e-05,5.841344872259486478e-04
4.500000000000000000e+01,9.800000000000000000e+01,5.700861808812540156e-04,8.057285228949570641e-06,5.722104811698911202e-04
4.500000000000000000e+01,9.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.600000000000000000e+01,1.000000000000000000e+00,5.126912745122539803e-04,5.736113992623717746e-06,-5.146611016439127124e-04
4.600000000000000000e+01,2.000000000000000000e+00,1.029322203287825425e-03,1.158532711349085417e-05,-5.257501109984556113e-04
4.600000000000000000e+01,3.000000000000000000e+00,1.564191496509165311e-03,1.757930439327706588e-05,-5.408426647640408348e-04
4.600000000000000000e+01,4.000000000000000000e+00,2.111007532815907094e-03,2.391791224497794369e-05,-5.652637574692859559e-04
4.600000000000000000e+01,5.000000000000000000e+00,2.694719011447737223e-03,3.055550797922816121e-05,-5.938814816290511906e-04
4.600000000000000000e+01,6.000000000000000000e+00,3.298770496074009476e-03,3.778563100673452621e-05,-6.322460593618016520e-04
4.600000000000000000e+01,7.000000000000000000e+00,3.959211130171340527e-03,4.548868248804068676e-05,-6.751339677711484452e-04
4.600000000000000000e+01,8.000000000000000000e+00,4.649038431616306366e-03,5.406070893446308923e-05,-7.283955961453797597e-04
4.600000000000000000e+01,9.000000000000000000e+00,5.416002322462100046e-03,6.331128884675719937e-05,-7.866487980439308865e-04
4.600000000000000000e+01,1.000000000000000000e+01,6.222336027704168139e-03,7.375015055294774358e-05,-8.561115544674004901e-04
4.600000000000000000e+01,1.100000000000000000e+01,7.128225431396901027e-03,8.511971975142321178e-05,-9.311880543300299524e-04
4.600000000000000000e+01,1.200000000000000000e+01,8.084712136364228044e-03,9.805748090450667337e-05,-1.018521518863337375e-03
4.600000000000000000e+01,1.300000000000000000e+01,9.165268469123575776e-03,1.122439698861884411e-04,-1.112263135540660780e-03
4.600000000000000000e+01,1.400000000000000000e+01,1.030923840744554960e-02,1.284622430033424689e-04,-1.219527574480108213e-03
4.600000000000000000e+01,1.500000000000000000e+01,1.160432361808379220e-02,1.463393247158068650e-04,-1.334193267624523248e-03
4.600000000000000000e+01,1.600000000000000000e+01,1.297762494269459610e-02,1.668267421803390146e-04,-1.463880260032529232e-03
4.600000000000000000e+01,1.700000000000000000e+01,1.453208413814885067e-02,1.895117588813065995e-04,-1.602198159531262323e-03
4.600000000000000000e+01,1.800000000000000000e+01,1.618202126175712074e-02,2.155445588071739499e-04,-1.757294313397822841e-03
4.600000000000000000e+01,1.900000000000000000e+01,1.804667276494449635e-02,2.444952170707719030e-04,-1.922541614678639418e-03
4.600000000000000000e+01,2.000000000000000000e+01,2.002710449111439958e-02,2.777537354287772792e-04,-2.106626472013522350e-03
4.600000000000000000e+01,2.100000000000000000e+01,2.225992570897154105e-02,3.149098491118974830e-04,-2.302750530020400074e-03
4.600000000000000000e+01,2.200000000000000000e+01,2.463260555115519973e-02,3.576517919698391640e-04,-2.520144811189395373e-03
4.600000000000000000e+01,2.300000000000000000e+01,2.730021533135033179e-02,4.056490139064689721e-04,-2.751944900292020713e-03
4.600000000000000000e+01,2.400000000000000000e+01,3.013649535173924116e-02,4.609745480114359889e-04,-3.007932683635913124e-03
4.600000000000000000e+01,2.500000000000000000e+01,3.331608069862215804e-02,5.234759900505855934e-04,-3.281330930905410753e-03
4.600000000000000000e+01,2.600000000000000000e+01,3.669915721355006266e-02,5.957452703397210503e-04,-3.582490277795474798e-03
4.600000000000000000e+01,2.700000000000000000e+01,4.048106125421310764e-02,6.779717140459814995e-04,-3.904933375071167889e-03
4.600000000000000000e+01,2.800000000000000000e+01,4.450902396369239844e-02,7.734832353516497838e-04,-4.259625379921395949e-03
4.600000000000000000e+01,2.900000000000000000e+01,4.900031201405589953e-02,8.830888038976192345e-04,-4.640676540435893782e-03
4.600000000000000000e+01,3.000000000000000000e+01,5.379037704456418600e-02,1.011219499138335531e-03,-5.059762481310830368e-03
4.600000000000000000e+01,3.100000000000000000e+01,5.911983697667756027e-02,1.159790354988712857e-03,-5.511963077409962053e-03
4.600000000000000000e+01,3.200000000000000000e+01,6.481430319938411011e-02,1.334984837064664975e-03,-6.009835786683081355e-03
4.600000000000000000e+01,3.300000000000000000e+01,7.113950855004372298e-02,1.540707299020602217e-03,-6.549921051385368398e-03
4.600000000000000000e+01,3.400000000000000000e+01,7.791414530215484691e-02,1.786095225372076600e-03,-7.145913744547371937e-03
4.600000000000000000e+01,3.500000000000000000e+01,8.543133603913846685e-02,2.078715860228647072e-03,-7.796383921973265574e-03
4.600000000000000000e+01,3.600000000000000000e+01,9.350691314610137805e-02,2.432992114961965435e-03,-8.516413026776706308e-03
4.600000000000000000e+01,3.700000000000000000e+01,1.024641620926918795e-01,2.863473380291137182e-03,-9.307006517459193162e-03
4.600000000000000000e+01,3.800000000000000000e+01,1.121209261810197644e-01,3.394603630963700935e-03,-1.018435772250916860e-02
4.600000000000000000e+01,3.900000000000000000e+01,1.228328775377102167e-01,4.054781598362318384e-03,-1.115105192069061613e-02
4.600000000000000000e+01,4.000000000000000000e+01,1.344230300224009966e-01,4.888432351600663361e-03,-1.222137393410042960e-02
4.600000000000000000e+01,4.100000000000000000e+01,1.472756254059110759e-01,5.952306974666837780e-03,-1.339289411002587971e-02
4.600000000000000000e+01,4.200000000000000000e+01,1.612088182424527560e-01,7.331602300183828747e-03,-1.466334143990964678e-02
4.600000000000000000e+01,4.300000000000000000e+01,1.766023082857303694e-01,9.140246608677890516e-03,-1.599551614827271484e-02
4.600000000000000000e+01,4.400000000000000000e+01,1.931998505389981857e-01,1.154066043007562214e-02,-1.731103762936428425e-02
4.600000000000000000e+01,4.500000000000000000e+01,2.112243835444589379e-01,1.473962712648904660e-02,-1.842455313428362218e-02
4.600000000000000000e+01,4.600000000000000000e+01,2.300489568075654301e-01,1.897860330602321732e-02,-1.897860330602321732e-02
4.600000000000000000e+01,4.700000000000000000e+01,2.491815901565053726e-01,2.442871210702593499e-02,-1.832152085629423777e-02
4.600000000000000000e+01,4.800000000000000000e+01,2.666919985201539056e-01,3.091886976972149648e-02,-1.545941225038921507e-02
4.600000000000000000e+01,4.900000000000000000e+01,2.801004146572838027e-01,3.730618706415161911e-02,-9.326517228171932183e-03
4.600000000000000000e+01,5.000000000000000000e+01,2.853450329764977700e-01,4.067981811489126964e-02,3.666668940693895706e-08
4.600000000000000000e+01,5.100000000000000000e+01,2.801003413239049888e-01,3.730618641147487313e-02,9.326591288218638587e-03
4.600000000000000000e+01,5.200000000000000000e+01,2.666918504000604928e-01,3.091886842850644079e-02,1.545949116090510056e-02
4.600000000000000000e+01,5.300000000000000000e+01,2.491813590020947877e-01,2.442871004717558914e-02,1.832160615860728425e-02
4.600000000000000000e+01,5.400000000000000000e+01,2.300486380828459243e-01,1.897860041558649402e-02,1.897869960910916753e-02
4.600000000000000000e+01,5.500000000000000000e+01,2.112239597838764527e-01,1.473962334139011787e-02,1.842466225086904219e-02
4.600000000000000000e+01,5.600000000000000000e+01,1.931993135811078399e-01,1.154065554879907252e-02,1.731116517743662431e-02
4.600000000000000000e+01,5.700000000000000000e+01,1.766016294290032040e-01,9.140240525030929319e-03,1.599566441792510396e-02
4.600000000000000000e+01,5.800000000000000000e+01,1.612079847452576320e-01,7.331594699360274858e-03,1.466351766051668393e-02
4.600000000000000000e+01,5.900000000000000000e+01,1.472745941079698362e-01,5.952297695190539306e-03,1.339310129358918522e-02
4.600000000000000000e+01,6.000000000000000000e+01,1.344217821580792616e-01,4.888420929436101958e-03,1.222162164450234928e-02
4.600000000000000000e+01,6.100000000000000000e+01,1.228313508189651376e-01,4.054767797338522384e-03,1.115134419238500429e-02
4.600000000000000000e+01,6.200000000000000000e+01,1.121190937733092530e-01,3.394586786805264822e-03,1.018470734321434007e-02
4.600000000000000000e+01,6.300000000000000000e+01,1.024619361325364575e-01,2.863453154741735229e-03,9.307418919955234848e-03
4.600000000000000000e+01,6.400000000000000000e+01,9.350425593339878327e-02,2.432967573551908513e-03,8.516905327495896683e-03
4.600000000000000000e+01,6.500000000000000000e+01,8.542812547754466412e-02,2.078686524895664856e-03,7.796963424850929247e-03
4.600000000000000000e+01,6.600000000000000000e+01,7.791032908369692478e-02,1.786059797527120296e-03,7.146603268592517655e-03
4.600000000000000000e+01,6.700000000000000000e+01,7.113491894035962881e-02,1.540665109646011111e-03,6.550730365673766709e-03
4.600000000000000000e+01,6.800000000000000000e+01,6.480886835234939136e-02,1.334934099205042912e-03,6.010795112858999256e-03
4.600000000000000000e+01,6.900000000000000000e+01,5.911332871464163030e-02,1.159730140080156985e-03,5.513085391741660846e-03
4.600000000000000000e+01,7.000000000000000000e+01,5.378269756886606967e-02,1.011147369417694786e-03,5.061087494358580685e-03
4.600000000000000000e+01,7.100000000000000000e+01,4.899115372592446893e-02,8.830034800887294477e-04,4.642221355357488422e-03
4.600000000000000000e+01,7.200000000000000000e+01,4.449825485815109283e-02,7.733814186332392537e-04,4.261441729829403002e-03
4.600000000000000000e+01,7.300000000000000000e+01,4.046827026626566293e-02,6.778516541750025104e-04,3.907043619364464898e-03
4.600000000000000000e+01,7.400000000000000000e+01,3.668416761942216303e-02,5.956025377727817982e-04,3.584961212841082656e-03
4.600000000000000000e+01,7.500000000000000000e+01,3.329834784058349761e-02,5.233082060193162965e-04,3.284191545352480729e-03
4.600000000000000000e+01,7.600000000000000000e+01,3.011578452871720157e-02,4.607758092981389941e-04,3.011268439784334922e-03
4.600000000000000000e+01,7.700000000000000000e+01,2.727581096101482777e-02,4.054161080339294815e-04,2.755793068082415878e-03
4.600000000000000000e+01,7.800000000000000000e+01,2.460419839255236982e-02,3.573769093376671924e-04,2.524613729442407722e-03
4.600000000000000000e+01,7.900000000000000000e+01,2.222658350213001233e-02,3.145886777841545162e-04,2.307887717029827659e-03
4.600000000000000000e+01,8.000000000000000000e+01,1.998842295849271450e-02,2.773760175052170790e-04,2.112567993744561556e-03
4.600000000000000000e+01,8.100000000000000000e+01,1.800144751464088921e-02,2.440551986160523906e-04,1.929347555665962555e-03
4.600000000000000000e+01,8.200000000000000000e+01,1.612972784716078939e-02,2.150288595598563723e-04,1.765133970521955663e-03
4.600000000000000000e+01,8.300000000000000000e+01,1.447117957359697789e-02,1.889127431969278917e-04,1.611146887220406450e-03
4.600000000000000000e+01,8.400000000000000000e+01,1.290743407271997649e-02,1.661270741408595389e-04,1.474146731936168755e-03
4.600000000000000000e+01,8.500000000000000000e+01,1.152288610972464038e-02,1.455289243935693061e-04,1.345871231211573545e-03
4.600000000000000000e+01,8.600000000000000000e+01,1.021569161029682940e-02,1.275187941018364468e-04,1.232871828354668679e-03
4.600000000000000000e+01,8.700000000000000000e+01,9.057142453015303019e-03,1.111542301621380735e-04,1.127389395687278424e-03
4.600000000000000000e+01,8.800000000000000000e+01,7.960912818922272552e-03,9.679289885701405222e-05,1.035737987846511304e-03
4.600000000000000000e+01,8.900000000000000000e+01,6.985666477322280410e-03,8.366297565376434875e-05,9.506364777791117757e-04
4.600000000000000000e+01,9.000000000000000000e+01,6.059639863364049001e-03,7.206492555207784367e-05,8.781612448039038434e-04
4.600000000000000000e+01,9.100000000000000000e+01,5.229343987714472723e-03,6.137501960831216741e-05,8.114721141582602500e-04
4.600000000000000000e+01,9.200000000000000000e+01,4.436695635047528501e-03,5.182744094322155534e-05,7.564309596909844433e-04
4.600000000000000000e+01,9.300000000000000000e+01,3.716482068332503837e-03,4.292912141295448722e-05,7.065895026775626409e-04
4.600000000000000000e+01,9.400000000000000000e+01,3.023516629692403219e-03,3.484190709713555142e-05,6.676374343533640447e-04
4.600000000000000000e+01,9.500000000000000000e+01,2.381207199625775747e-03,2.718969422094434825e-05,6.334583686802505460e-04
4.600000000000000000e+01,9.600000000000000000e+01,1.756599892331902127e-03,2.005743447098455416e-05,6.096271864306514708e-04
4.600000000000000000e+01,9.700000000000000000e+01,1.161952826764472806e-03,1.317516211242887678e-05,5.902903632551677413e-04
4.600000000000000000e+01,9.800000000000000000e+01,5.760191658215665358e-04,6.546810848620738046e-06,5.809764133822364028e-04
4.600000000000000000e+01,9.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.700000000000000000e+01,1.000000000000000000e+00,5.164575613732189660e-04,4.355684577224004563e-06,-5.210539480972889914e-04
